@relation data_res_ailerons.

@attribute attr_0 numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute attr_36 numeric
@attribute attr_37 numeric
@attribute attr_38 numeric
@attribute attr_39 numeric
@attribute target numeric

@data
-203,-42,-0.15,0.05,0.67,-0.5,-13,8,-0.01,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
23,-50,0.29,0.03,0.48,-0.8,-14,5,0.017,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
109,-46,0.49,0.06,0.42,0.4,-13,-2,-0.005,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.361111
109,-44,0.42,0.06,0.42,1,-12,-1,-0.006,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.018,-0.001,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0.5,0.018,-0.277778
-58,-43,0.08,0.19,0.65,1.3,-12,-23,-0.033,1.3,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0.6,0.021,-0.25
-189,-45,-0.07,0.18,0.74,1.3,-12,-15,-0.014,0.3,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,-0.001,0,-0.002,0,0,0,0,0,0.6,0.021,-0.194444
-250,-66,0.07,-0.08,0.71,1,-12,6,0.007,1.7,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.017,-0.222222
173,-67,0.17,-0.07,0.31,1.4,-12,12,-0.001,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.277778
125,-44,-0.21,0.12,0.43,1.6,-11,-9,-0.01,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-0.25
131,-41,-0.37,-0.03,0.36,0.7,-12,9,-0.003,-0.8,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.222222
343,-19,-0.16,0.05,0.2,-0.9,-14,2,0.01,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
221,1,0.22,0.18,0.35,-0.8,-14,-10,0.01,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.277778
-139,4,0.2,0.2,0.69,0.2,-13,-15,-0.011,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.25
-393,-19,-0.07,0.08,0.87,0.3,-13,-2,-0.005,-0.2,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.222222
-81,-39,0.02,-0.06,0.54,0.1,-13,13,0.005,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.25
346,-21,0.06,0.21,0.23,0.5,-13,-6,-0.003,-3.2,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.305556
121,-12,-0.1,0.2,0.47,0.5,-12,-19,-0.016,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.25
-131,-12,-0.29,0.17,0.69,0.2,-13,-16,-0.001,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.194444
-285,-27,0.02,0.03,0.76,-0.6,-13,3,0.015,0.4,0.016,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
310,-29,0.09,0.05,0.22,0.4,-13,5,-0.002,-1.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.305556
269,-12,-0.15,0.14,0.3,0.5,-12,-9,-0.014,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-0.194444
-115,-7,0.28,0.11,0.63,0,-13,-5,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.019,-0.25
13,-13,0.27,0.01,0.48,1.4,-12,5,-0.006,-0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.305556
49,-11,0.04,0.08,0.49,1.8,-11,-8,-0.019,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.25
-80,-18,-0.25,0.07,0.59,-0.6,-13,-1,0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.305556
-79,-19,-0.23,0.08,0.59,-0.7,-14,0,0.003,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,-0.003,0,0,0,0,0,0,0,0.5,0.018,-0.166667
313,-13,0.39,0.05,0.2,-0.9,-14,10,0.019,-0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.018,-0.194444
326,-10,0.5,0.14,0.24,-0.6,-14,-5,0.017,-1.9,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
300,-6,0.62,0.08,0.24,-0.2,-13,-2,0.015,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.019,-0.25
95,3,0.6,0.2,0.48,1.2,-12,-15,-0.01,-0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.333333
-163,2,0.39,0.11,0.7,2.1,-11,-13,-0.023,1.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.305556
-319,-17,-0.44,-0.06,0.77,1.9,-11,8,-0.019,1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.222222
-139,-26,-0.63,-0.07,0.59,0.7,-12,13,0.007,0.7,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.166667
302,-18,-0.07,0.22,0.3,-1,-14,-16,0.018,-2.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.222222
-310,-25,0.31,0.06,0.8,0.6,-12,-2,0,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
-270,-41,0.17,0.03,0.74,1.4,-12,4,-0.009,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.305556
-211,-47,0.03,0.03,0.69,1.6,-11,4,-0.013,-0.2,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.277778
-199,-50,-0.14,0.04,0.69,1.5,-11,0,-0.021,-0.2,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,-0.002,0,-0.002,0,-0.002,0,0,0,-0.001,0,0.5,0.018,-0.138889
-190,-52,-0.23,-0.05,0.67,1.4,-12,3,-0.015,0.8,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0,0,-0.001,0,-0.002,0,-0.001,0,0,0,-0.002,0,-0.002,0,0.5,0.017,-0.166667
254,-52,-0.1,-0.12,0.21,0.9,-12,19,0.015,-0.8,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-0.194444
371,-49,-0.01,-0.15,0.09,0.9,-12,21,0.014,0.4,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0.001,0,0.002,0,0,0,0,0,0,0,0.4,0.015,-0.222222
564,-41,0.12,0.16,-0.04,1,-12,12,0.006,-4.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
262,-12,0.01,0.19,0.33,1.3,-12,-16,-0.007,-0.3,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.222222
144,-9,-0.04,0.19,0.43,1.3,-12,-15,-0.006,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.6,0.02,-0.25
57,-8,-0.07,0.11,0.51,1.3,-12,-15,-0.006,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.019,-0.277778
26,-8,-0.07,0.01,0.47,1.3,-12,2,-0.001,2.1,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.305556
-87,-9,-0.45,0.1,0.6,0.4,-13,-5,-0.012,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.194444
-138,-12,-0.58,0.1,0.65,-0.4,-13,-4,-0.008,0,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.019,0.001,0,0,0,0,0,0,0,0,0,-0.003,0,0.001,0,0.5,0.019,-0.166667
-91,-20,0.49,0.13,0.63,-0.8,-14,-11,0.017,0.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.25
-207,-24,0.69,0.15,0.73,0.2,-13,-10,0.01,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0.6,0.02,-0.333333
-255,-31,0.54,0.13,0.76,1.3,-12,-6,-0.025,-1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.416667
-373,-41,-0.04,0.05,0.86,1.9,-11,-6,-0.042,1.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.388889
-393,-46,-0.35,0.09,0.88,1.7,-11,-4,-0.039,-0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,-0.003,0,-0.002,0,0,0,0,0,0.5,0.019,-0.194444
87,-59,-0.59,-0.16,0.34,-0.5,-13,25,0.017,-0.4,0.018,0.017,0.017,0.015,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.001,0,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0.4,0.014,-0.166667
306,-44,0.02,0.16,0.26,-1.4,-14,-8,0.022,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.02,-0.194444
416,-21,-0.41,0.02,0.42,0.3,-16,9,0.001,-0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-0.416667
558,-8,-0.38,0.03,0.26,-0.4,-16,9,0.006,-0.1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.034,0.034,0.032,0.032,0.031,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0.001,0,0.9,0.031,-0.333333
394,22,-0.04,0.23,0.52,-1.3,-17,-8,0.014,-0.2,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.035,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,1,0.035,-0.416667
-263,25,0.19,0.15,1.2,-0.4,-16,-8,0,0.1,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-0.444444
-353,-8,-0.05,0.12,1.24,0.2,-16,0,-0.006,0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-0.361111
-350,-17,-0.11,0.12,1.24,0,-16,-1,-0.001,0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0.9,0.031,-0.333333
-115,-33,0.19,-0.01,0.92,0.1,-16,11,0.009,0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.5
143,-25,-0.36,0.13,0.69,0.6,-15,-2,-0.019,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,-0.361111
118,-22,-0.59,0.15,0.72,-0.2,-16,-3,-0.015,0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.03,0.03,0.03,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,-0.001,0,0.9,0.03,-0.333333
47,-18,-0.32,0.18,0.79,-1.5,-17,-4,0.014,-0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-0.305556
-24,-18,0.12,0.18,0.85,-1.8,-18,-3,0.019,-0.2,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,-0.416667
-265,-34,0.11,0.13,1.06,-0.1,-16,2,-0.009,-0.5,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.361111
-267,-43,0.01,0.27,1.1,0,-16,-5,0.003,-1.3,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.031,-0.305556
-237,-63,0.24,0,0.97,0.3,-16,11,0.009,-0.7,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.444444
223,-60,-0.2,0.04,0.51,1.1,-15,6,-0.016,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.388889
331,-49,-0.43,0.1,0.43,0.3,-16,0,-0.004,0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.361111
349,-37,-0.45,0.21,0.43,-0.7,-17,-4,0.003,-1.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.333333
306,-32,-0.41,0.17,0.47,-1.1,-17,-4,0.004,0.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0.8,0.028,-0.277778
107,-17,0.15,0.23,0.68,-1.7,-18,-9,0.016,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.361111
-350,-25,0.39,0.25,1.15,-0.2,-16,-14,-0.003,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0.027,0.027,0.029,0,0,0,0,0,0,0,0,-0.002,0,0,0,-0.003,0,0.8,0.029,-0.388889
-367,-32,0.34,0.09,1.07,0.3,-16,7,-0.006,-0.3,0.027,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.444444
-333,-42,0.19,0.21,1.08,0.7,-15,-2,-0.015,-1.5,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.027,-0.472222
-416,-50,-0.08,0.16,1.17,0.8,-15,-6,-0.019,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.027,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.8,0.027,-0.444444
-310,-64,-0.49,-0.03,0.98,0.1,-16,11,-0.017,0.9,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.222222
305,-65,0.31,0.13,0.38,-1.5,-17,9,0.024,-1.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.333333
383,-57,0.61,0.08,0.31,-0.8,-17,6,0.019,-0.2,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.388889
297,-36,0.39,0.27,0.5,1.1,-15,-19,-0.016,-0.7,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.444444
-3,-32,0,0.12,0.71,1.6,-14,-4,-0.023,1.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.305556
-118,-36,-0.23,0.12,0.82,0.8,-15,-3,0.006,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.333333
-122,-36,-0.22,0.12,0.82,0.8,-15,-3,0.006,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.305556
-142,-39,-0.15,0.13,0.84,0.5,-15,-3,0.006,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,-0.001,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.7,0.025,-0.25
-35,-44,0.14,0.07,0.7,0.4,-16,5,0.012,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.361111
19,-45,0.28,0.07,0.65,0.6,-15,4,0.011,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.388889
226,-32,-0.36,0.07,0.44,0.6,-15,3,-0.01,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.305556
291,-20,-0.38,0.11,0.39,-0.5,-16,-1,0.01,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.25
181,2,0.29,0.18,0.51,-0.8,-17,-6,0.013,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.361111
162,-5,-0.24,0.2,0.5,0.6,-15,2,-0.008,-2.9,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.305556
154,3,-0.25,0.11,0.49,-0.3,-16,2,0.007,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.25
211,12,0.06,0.1,0.43,-0.6,-16,3,0.014,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.023,-0.333333
-340,2,-0.1,0.13,0.97,0.3,-16,-4,-0.005,0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.305556
-419,-24,-0.1,-0.09,1,-0.2,-16,4,0.003,3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.277778
-63,-42,0.3,0.07,0.67,0.3,-16,4,0.006,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.416667
-110,-48,-0.4,0.08,0.71,0.8,-15,2,-0.022,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.277778
